Gene,Accession,Chromosome,End,Start,Strand,gene_count_corr,mean,std,n_cells,fit_r2,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,velocity_genes
Carmn,ENSMUSG00000097324,18,61665537,61649625,-,-0.015,-7.70257539581569e-11,0.17559970329773036,814,0.018239200115203857,0.09451168832972219,1.801710153124286,0.2626661096667863,4.2164150631116994,0.334593303501606,0.01841418817639351,0.06741730868816376,0.12082930342570405,0.0,0.0,0.2502896543098715,0.05765258570736396,0.18451769499043966,1.4825495802562665,1.8288430128361481,True
Gm38165,ENSMUSG00000102778,18,61692384,61691046,-,0.0032,3.6918135787610956e-12,0.010267389103471929,3863,0.0,,,,,,,,,,,,,,,,False
Pcyox1l,ENSMUSG00000024579,18,61707635,61696837,-,-0.0157,1.0125010748932645e-10,0.36378418880216934,4837,-0.16942238807678223,,,,,,,,,,,,,,,,False
Grpel2,ENSMUSG00000024580,18,61726325,61712424,-,-0.0005,6.3593734438671494e-12,0.41728931392376545,6381,-0.06689035892486572,,,,,,,,,,,,,,,,False
Afap1l1,ENSMUSG00000033032,18,61786702,61730261,-,-0.0025,6.705916279104714e-12,0.05123733987185768,105,-0.05434107780456543,,,,,,,,,,,,,,,,False
Ablim3,ENSMUSG00000032735,18,61911824,61799392,-,0.0042,-1.9629416631209613e-12,0.027527125095680362,34,-0.21895670890808105,,,,,,,,,,,,,,,,False
Adrb2,ENSMUSG00000045730,18,62179959,62177816,-,-0.0972,-5.438559624521621e-11,0.1749288589142549,928,0.0,,,,,,,,,,,,,,,,False
Fbxo38,ENSMUSG00000042211,18,62548695,62504155,-,0.0029,2.1040581352787266e-11,0.3165157452515868,3687,-1.4530706405639648,,,,,,,,,,,,,,,,False
Spink7,ENSMUSG00000060201,18,62596327,62592194,-,0.0089,-1.1152094500138126e-12,0.006340908048292558,3,0.0,,,,,,,,,,,,,,,,False
Piezo2,ENSMUSG00000041482,18,63387183,63010213,-,-0.0127,4.897164548777387e-11,0.27738248670266574,828,0.9462763331830502,0.4672211191793227,0.05615488304242998,0.13497419463299173,19.015892530685772,4.14526215394338,1.8738658428192139,0.5801308751106262,0.23019956752825915,0.0,0.0,0.4940046147737418,8.797896335666797,2.0803518176343743,0.6577193707966592,5.5131517471077816,False
Txnl1,ENSMUSG00000024583,18,63708801,63661094,-,0.2045,8.542905723121647e-11,0.4723585129116021,8602,0.09107619524002075,2.4933728185962196,13.36645728529744,0.2415451802249533,10.636640769732287,0.020000450368970638,0.06056055426597595,1.408001184463501,0.20793485222588418,0.0,0.0,0.4645022001469454,0.1899480401320781,6.9469243144166875,1.238295637264038,1.7828743144617936,False
Fech,ENSMUSG00000024588,18,64490251,64452914,-,0.0089,-2.8573201760336655e-11,0.3775615674392181,5239,-0.34496116638183594,,,,,,,,,,,,,,,,False
Nars,ENSMUSG00000024587,18,64516652,64499647,-,0.0996,8.979833274262712e-11,0.5776529065775723,8499,0.14835786819458008,1.1649399799946092,4.069717669139038,0.2521739482177146,11.02346153446755,0.0536764932051301,0.075298011302948,0.6628285050392151,0.24888369613106548,0.0,0.0,0.424174915151465,0.2561569690302746,3.3542806434220283,0.9279119768692382,2.0599851864289014,True
Atp8b1,ENSMUSG00000039529,18,64661267,64528967,-,0.0095,-5.340124156204488e-11,0.23831595499767472,1396,0.6590571701526642,0.20235954297570838,0.15876387248168505,0.21493259026063283,19.646358506531467,0.831133908033371,0.2287476807832718,0.12385062873363495,0.07160796500125331,0.0,0.0,0.4939614342829017,1.4357273337688827,0.9249036786796783,2.15348238294629,3.4102783631026616,True
A330084C13Rik,ENSMUSG00000114210,18,64888491,64884475,-,-0.0206,-9.412891657825883e-12,0.12181274042932759,435,-0.000744938850402832,,,,,,,,,,,,,,,,False
Alpk2,ENSMUSG00000032845,18,65394066,65265529,-,-0.0114,6.6483941412612735e-12,0.012464747816122165,2732,-0.02353847026824951,,,,,,,,,,,,,,,,False
Gm41760,ENSMUSG00000117992,18,65580744,65578352,-,-0.0288,3.285283755084328e-11,0.06960917878116954,161,0.0,,,,,,,,,,,,,,,,False
Gm50115,ENSMUSG00000118234,18,65624926,65619660,-,-0.0076,-5.613897802461515e-12,0.04926034454897635,81,0.0,,,,,,,,,,,,,,,,False
Lman1,ENSMUSG00000041891,18,66022580,65980738,-,0.1691,8.306429891031659e-11,0.5397722567373305,8437,-0.010708928108215332,,,,,,,,,,,,,,,,False
Ccbe1,ENSMUSG00000046318,18,66302741,66045302,-,-0.014,4.6401172418633105e-12,0.011150318415461066,7,0.07562553882598877,0.0017079989415990876,0.0015863496534459412,0.030576874870495964,25.91291764577311,76.05364894866943,0.38089701533317566,0.00826364103704691,2.555616267653409e-18,0.0,0.0,0.1300167709005957,0.9738587763151927,0.028772919571251963,0.7007408401126016,13.676185109778729,False
Gm50169,ENSMUSG00000117757,18,67205970,67203335,-,0.0021,-3.1260951461652135e-12,0.02418151687968964,23,0.0,,,,,,,,,,,,,,,,False
Mppe1,ENSMUSG00000062526,18,67245830,67225043,-,-0.0289,2.3378423725319186e-11,0.2770801983595818,2760,-0.12746238708496094,,,,,,,,,,,,,,,,False
B430212C06Rik,ENSMUSG00000046415,18,67344103,67321209,-,-0.0047,-4.304889851324184e-12,0.012251672830098034,2075,-0.3621715307235718,,,,,,,,,,,,,,,,False
Afg3l2,ENSMUSG00000024527,18,67449172,67404764,-,0.0007,1.123519749072422e-10,0.4567160200049877,7411,-0.20978176593780518,,,,,,,,,,,,,,,,False
Spire1,ENSMUSG00000024533,18,67610790,67488209,-,0.0014,3.87205142950599e-12,0.3692375157126585,4631,-0.019794106483459473,,,,,,,,,,,,,,,,False
Cep76,ENSMUSG00000073542,18,67641336,67617800,-,0.0171,-2.214798037135502e-11,0.239517676249222,2142,-0.444419264793396,,,,,,,,,,,,,,,,False
Ptpn2,ENSMUSG00000024539,18,67724595,67665511,-,0.0325,1.6028447253123853e-11,0.44158405120266364,6994,-0.25988757610321045,,,,,,,,,,,,,,,,False
4930549G23Rik,ENSMUSG00000118134,18,67799971,67768299,-,0.0039,6.113765415009458e-13,0.019262535628600967,15,-3.950394630432129,,,,,,,,,,,,,,,,False
Gm26910,ENSMUSG00000097835,18,67774857,67773712,-,-0.0119,-1.0904804224507436e-11,0.03762146120652756,62,-0.3241729736328125,,,,,,,,,,,,,,,,False
Gm41764,ENSMUSG00000117891,18,68118374,68098347,-,0.0056,-2.1907092631189472e-12,0.028114824793700168,744,0.039964914321899414,0.01602311681397091,0.38017991358119374,0.14149743744317694,6.177594537299733,1.128087415297826,0.014425387606024742,0.016410591080784798,2.6042132446878587e-07,0.0,0.0,0.10914867835306064,0.043751390547566146,0.04475385047784396,1.031309549668894,2.9923166754637234,False
Fam210a,ENSMUSG00000038121,18,68300333,68260187,-,-0.02,-1.0279392938500336e-10,0.43100847590678504,6811,-0.1007927656173706,,,,,,,,,,,,,,,,False
Gm50215,ENSMUSG00000118028,18,69910724,69885224,-,-0.0103,6.566917705880203e-13,0.004112280434511661,908,-0.02093660831451416,,,,,,,,,,,,,,,,False
Rab27b,ENSMUSG00000024511,18,70141605,69979131,-,-0.0095,2.1095374533393484e-11,0.4526530420297737,5123,0.6107504367828369,0.7332264529106979,0.4543240429947683,0.4460050444125902,8.713208787844477,0.6040010529756547,0.44216492772102356,0.34589827060699463,0.2849281320865204,0.0,0.0,0.45978781544875363,1.2475369308904756,1.1609479560163514,0.6580347401392108,1.7218622181463268,True
Dynap,ENSMUSG00000024512,18,70244582,70240429,-,0.0072,6.15461997949655e-13,0.006904385691292726,3,0.0,,,,,,,,,,,,,,,,False
4930503L19Rik,ENSMUSG00000044906,18,70472509,70452212,-,-0.0262,-3.5436768594168026e-11,0.2632508976652916,2587,-0.40372753143310547,,,,,,,,,,,,,,,,False
Poli,ENSMUSG00000038425,18,70530620,70508680,-,-0.0288,-4.0604630680817535e-11,0.19855288546107552,1396,-0.15130436420440674,,,,,,,,,,,,,,,,False
Dcc,ENSMUSG00000060534,18,72351069,71253634,-,0.0114,9.024532974230942e-12,0.03985267681905769,43,0.7432464957237244,0.01520133744512108,0.004911873398107735,0.059888648760724396,19.888547127754247,29.950936953226723,1.1306073665618896,0.04404008761048317,0.024347565119661175,0.0,0.0,0.03414273576399159,2.7015230249015922,0.1291460326294704,0.8180323145763783,8.326807242399282,False
Smad4,ENSMUSG00000024515,18,73703780,73639009,-,-0.0568,-6.034171110549901e-11,0.5336417643312827,8313,-0.09651243686676025,,,,,,,,,,,,,,,,False
Elac1,ENSMUSG00000036941,18,73754479,73735038,-,-0.023,1.9441004992633848e-11,0.15661166834552143,953,-0.3637200593948364,,,,,,,,,,,,,,,,False
Me2,ENSMUSG00000024556,18,73815449,73769903,-,0.0759,5.1418833900550654e-11,0.5364270577306428,8298,-0.21103191375732422,,,,,,,,,,,,,,,,False
Mapk4,ENSMUSG00000024558,18,74065359,73928486,-,0.0072,2.8300197141175855e-12,0.1110911082675235,432,-0.5879294872283936,,,,,,,,,,,,,,,,False
Ska1,ENSMUSG00000036223,18,74207818,74195299,-,0.1136,1.0116551450874142e-10,0.4029143378440888,5698,0.24154585599899292,0.4273627223696887,3.2006912252782564,0.3514643759502651,5.175384971121649,0.11157802183181048,0.049599356949329376,0.21003864705562592,0.2129949040880643,0.0,0.0,0.3435670802709281,0.1462354333644393,0.5950931822881103,1.238576145090666,1.3230595017555236,True
Lipg,ENSMUSG00000053846,18,74961263,74939322,-,-0.0095,-7.874837465370674e-12,0.18559474703553208,1200,-0.004322171211242676,,,,,,,,,,,,,,,,False
Gm20544,ENSMUSG00000092569,18,75367088,75365332,-,0.0016,-3.983560358458993e-12,0.04148040082228392,61,-0.14439165592193604,,,,,,,,,,,,,,,,False
Ctif,ENSMUSG00000052928,18,75697554,75431224,-,-0.018,-3.2237615873861196e-11,0.21456437767180414,1715,-2.935345411300659,,,,,,,,,,,,,,,,False
BC026513,ENSMUSG00000118004,18,76228858,76226703,-,-0.022,4.429596074271003e-12,0.028457239840979535,36,0.0,,,,,,,,,,,,,,,,False
Katnal2,ENSMUSG00000025420,18,77047308,76977148,-,-0.022,-4.083149367420468e-11,0.14857639676460677,811,-0.4471313953399658,,,,,,,,,,,,,,,,False
Gm7276,ENSMUSG00000073532,18,77186363,77184269,-,-0.0185,-2.9607543204762786e-13,0.052183297903634955,73,0.0,,,,,,,,,,,,,,,,False
Rnf165,ENSMUSG00000025427,18,77565161,77456110,-,-0.0124,-1.704164045240372e-11,0.10239561358760342,333,0.2243722677230835,0.08848967628070857,0.47219759692540797,0.24067014193700548,20.161865668159606,0.7580072793364525,0.041757021099328995,0.057566843926906586,0.016279176232419305,0.0,0.0,0.4602918584741563,0.15488151216912757,0.2832808123564283,2.208212968672635,3.1756744535932278,True
8030462N17Rik,ENSMUSG00000047466,18,77714486,77631497,-,-0.0428,7.456486725022856e-11,0.2905713215087328,3071,-1.1812095642089844,,,,,,,,,,,,,,,,False
Haus1,ENSMUSG00000041840,18,77773886,77757567,-,0.067,-8.707357361230569e-11,0.5212012166447659,8354,0.023429930210113525,0.5561340144171725,4.033494078528228,0.22228595789473832,6.761522132349606,0.0722341189533472,0.03946472704410553,0.2772699296474457,0.2381376248563335,0.0,0.0,0.37879221530137736,0.11956145279682405,1.363481408306237,0.9913447224189527,1.6589104533458572,True
F830208F22Rik,ENSMUSG00000073529,18,77796743,77793259,-,-0.0254,-1.9222734412591154e-12,0.012928381887896422,165,0.0,,,,,,,,,,,,,,,,False
Slc14a1,ENSMUSG00000059336,18,78142119,78100091,-,0.0848,-8.033449303967617e-12,0.012813269189680527,3,0.007284760475158691,,,,,,,,,,,,,,,,False
Setbp1,ENSMUSG00000024548,18,79109391,78750380,-,-0.0519,5.512386225759471e-11,0.21934555227735658,1669,-1.3755888938903809,,,,,,,,,,,,,,,,False
Adnp2,ENSMUSG00000053950,18,80151482,80126311,-,-0.01,1.1258556688772134e-11,0.29452118016900974,3282,-0.38745248317718506,,,,,,,,,,,,,,,,False
Rbfa,ENSMUSG00000024570,18,80200658,80192265,-,-0.0286,6.741627974885783e-11,0.5201147779763352,8237,0.004397094249725342,,,,,,,,,,,,,,,,False
Hsbp1l1,ENSMUSG00000078963,18,80247102,80229758,-,-0.0045,2.12866700235801e-11,0.16741994811713512,366,0.29090309143066406,0.3913656116669801,3.211739019859459,0.10577825588461098,11.685946692296794,0.047765586068853755,0.034586794674396515,0.798314094543457,0.033257557776924795,0.0,0.0,0.4721529603099067,0.0991474234117886,1.6971496790406646,0.4610814126166026,6.159939541619868,True
Kcng2,ENSMUSG00000059852,18,80364254,80294546,-,0.0087,-6.613633027557401e-13,0.040038117536410525,55,-0.049228787422180176,,,,,,,,,,,,,,,,False
Ctdp1,ENSMUSG00000033323,18,80469695,80407959,-,0.0132,-4.460357158120108e-11,0.31838799577358046,3765,-0.0586014986038208,,,,,,,,,,,,,,,,False
Nfatc1,ENSMUSG00000033016,18,80713071,80606205,-,-0.0344,1.6610985278516264e-12,0.08414630458657577,269,-0.228721022605896,,,,,,,,,,,,,,,,False
Atp9b,ENSMUSG00000024566,18,80934060,80734141,-,-0.059,-1.9933182334219516e-11,0.25906642025716786,2502,-3.885826587677002,,,,,,,,,,,,,,,,False
Sall3,ENSMUSG00000024565,18,80986771,80966376,-,-0.01,1.5099840463152564e-12,0.006510722430839716,2135,-0.0021594762802124023,,,,,,,,,,,,,,,,False
Zfp236,ENSMUSG00000041258,18,82692883,82593593,-,-0.0423,1.6980118284705514e-11,0.22444620605639715,1899,-1.6488234996795654,,,,,,,,,,,,,,,,False
4930592I03Rik,ENSMUSG00000118339,18,82920560,82918403,-,0.0028,-1.1073990185677508e-12,0.018528839087118977,10,-0.01610589027404785,,,,,,,,,,,,,,,,False
Tshz1,ENSMUSG00000046982,18,84087706,84011627,-,0.0816,-9.432117335231573e-12,0.4851413784314228,6747,0.2273814082145691,0.49782740108461077,0.4895747050876594,0.2492639909844013,11.418921491902879,0.29828946232795717,0.210291787981987,0.3331088721752167,0.2923806906253691,0.0,0.0,0.42421450549338946,0.7031423994436099,1.070077629502991,0.6237693841892026,3.0814535922323056,True
Zfp407,ENSMUSG00000048410,18,84589725,84128027,-,-0.0315,2.5285610923963646e-11,0.06586839998262417,152,-9.319581985473633,,,,,,,,,,,,,,,,False
Cndp2,ENSMUSG00000024644,18,84685702,84667465,-,0.1055,-7.60702377910941e-11,0.355344108847728,4593,-0.08495891094207764,,,,,,,,,,,,,,,,False
Gm16146,ENSMUSG00000089744,18,84859586,84857917,-,0.0042,1.8802712502764935e-12,0.027887391344293008,26,-0.013397216796875,,,,,,,,,,,,,,,,False
Timm21,ENSMUSG00000024645,18,84951524,84946191,-,-0.0007,-3.510128052343874e-12,0.4961977649107054,8191,-0.001417398452758789,,,,,,,,,,,,,,,,False
Socs6,ENSMUSG00000056153,18,88927481,88665224,-,-0.0096,8.613103477749174e-12,0.11931111063608979,510,-1.4213824272155762,,,,,,,,,,,,,,,,False
Dok6,ENSMUSG00000073514,18,89769528,89292424,-,0.0247,2.247741723522117e-12,0.009491129907295249,2672,0.07216525077819824,0.002977456558079606,0.01952653930142592,0.02825398718265783,38.330885920154806,3.702530336380005,0.060603298246860504,0.01718647964298725,4.4128575529384866e-16,0.0,0.0,0.02716014528420656,0.12925204627706693,0.04222872226242104,0.274914546023602,15.24946799132331,False
Gm18280,ENSMUSG00000117805,18,90483460,90459994,-,0.0041,1.781607054600967e-12,0.00840109956960915,22,-0.0464404821395874,,,,,,,,,,,,,,,,False
Gm6225,ENSMUSG00000097746,18,3366863,3336680,+,-0.01,2.3455326434941945e-12,0.035549986415758614,41,-0.4492805004119873,,,,,,,,,,,,,,,,False
Cul2,ENSMUSG00000024231,18,3436377,3382988,+,0.0225,4.24584666246612e-11,0.42477221615870475,6609,-1.0998988151550293,,,,,,,,,,,,,,,,False
Bambi,ENSMUSG00000024232,18,3516404,3507923,+,0.0673,1.4279968021463366e-10,0.3897585332805738,4919,-0.013144731521606445,,,,,,,,,,,,,,,,False
4833419F23Rik,ENSMUSG00000117401,18,4368920,4353558,+,-0.003,-6.121455685971734e-12,0.06607170453014348,147,-0.06780362129211426,,,,,,,,,,,,,,,,False
Mtpap,ENSMUSG00000024234,18,4397330,4375592,+,-0.0018,-9.42365803717307e-11,0.4046003218933807,6118,-0.3648052215576172,,,,,,,,,,,,,,,,False
Gm50023,ENSMUSG00000117579,18,4400910,4399328,+,-0.0164,-9.395588548160761e-12,0.027063042342346945,31,-0.1855858564376831,,,,,,,,,,,,,,,,False
Jcad,ENSMUSG00000033960,18,4682869,4634878,+,-0.0189,-3.487153367844074e-11,0.3265198002732136,3749,-0.26701271533966064,,,,,,,,,,,,,,,,False
Svil,ENSMUSG00000024236,18,5119299,4920540,+,-0.0581,1.1744581813587982e-10,0.5045159023643815,7587,0.18709570169448853,0.6676704331220188,0.2018093595199222,0.306814583295943,12.191772166589072,0.770960412422816,0.5086233019828796,0.3188679814338684,0.179422414701782,0.0,0.0,0.4775080767795327,2.699332593061405,1.307305941101292,1.3330107109075624,3.184177216262095,True
Zeb1,ENSMUSG00000024238,18,5775467,5591860,+,-0.0411,-3.50291842331674e-11,0.34333700907450965,4229,-0.9913234710693359,,,,,,,,,,,,,,,,False
Gm17036,ENSMUSG00000091165,18,6227324,6213913,+,-0.0048,9.093745412891427e-13,0.01025993175888607,6,-0.588011622428894,,,,,,,,,,,,,,,,False
Gm41664,ENSMUSG00000117519,18,6268387,6240814,+,-0.0066,-1.9739006747437165e-12,0.023634413056003833,94,-0.42360079288482666,,,,,,,,,,,,,,,,False
Gm28529,ENSMUSG00000101320,18,6496962,6490143,+,0.0063,-1.019922186371861e-12,0.011090757431340097,5,-1.3705573081970215,,,,,,,,,,,,,,,,False
Rab18,ENSMUSG00000073639,18,6794429,6733905,+,0.0602,-4.921773415856671e-13,0.28646035117139296,2924,-0.36470258235931396,,,,,,,,,,,,,,,,False
Gm46633,ENSMUSG00000117356,18,7006405,7004963,+,-0.0054,1.6351438633539447e-12,0.024285052255543563,22,0.0,,,,,,,,,,,,,,,,False
Wac,ENSMUSG00000024283,18,7929028,7868832,+,-0.0043,-7.838548999267433e-11,0.5152507768710252,8378,-0.8803584575653076,,,,,,,,,,,,,,,,False
Fzd8,ENSMUSG00000036904,18,9218136,9212163,+,0.0042,8.170143870322074e-11,0.17037436516647095,1030,0.0,,,,,,,,,,,,,,,,False
Colec12,ENSMUSG00000036103,18,9882644,9707595,+,0.1881,-1.8149039470971473e-12,0.051148728412663144,70,0.8060775548219681,0.3596454411471048,0.5070008787901457,0.8138487527315581,5.5758558162704315,0.7583710083034303,0.14032866060733795,0.09241699427366257,1.7913942128868368e-06,0.0,0.0,0.47438460949091843,0.8501679119707675,0.3891700570238754,2.4072979911479435,1.2240630378381996,False
Thoc1,ENSMUSG00000024287,18,9995489,9957906,+,0.0285,7.378784948182922e-11,0.4704922286798133,7656,-0.24384033679962158,,,,,,,,,,,,,,,,False
Greb1l,ENSMUSG00000042942,18,10562940,10325177,+,-0.0307,3.9374187326853364e-11,0.14974801642605604,841,-4.088590145111084,,,,,,,,,,,,,,,,False
Snrpd1,ENSMUSG00000002477,18,10642079,10617775,+,0.1669,1.547000140473045e-11,0.5445221056904501,8660,0.31033754348754883,1.7151418641358553,0.5365882403395519,0.3012547839271961,9.867479548025498,0.3668733470141888,0.6466324925422668,0.8328047394752502,0.29035740115131503,0.0,0.0,0.4250577580230581,2.1600736395706757,3.777009210709868,0.6807518366959469,2.2858893345991245,True
Mib1,ENSMUSG00000024294,18,10818704,10725548,+,-0.0236,-6.718220712644356e-11,0.25295888107176523,2325,-1.6374273300170898,,,,,,,,,,,,,,,,False
Gata6,ENSMUSG00000005836,18,11085635,11052064,+,0.1047,7.382660123785006e-13,0.06643171517255608,136,0.16826307773590088,0.05159800006991876,0.6447273568100995,0.12366766231380749,22.837188033371476,0.4180763453245163,0.019577007740736008,0.060093872249126434,0.00012369755142657124,0.0,0.0,0.4722600607399271,0.06441751164706512,0.35148732996834764,2.875663965708598,4.761105230724086,False
Rbbp8,ENSMUSG00000041238,18,11745221,11633276,+,0.0131,-5.768664505577321e-11,0.43536502912261466,6587,-0.18862521648406982,,,,,,,,,,,,,,,,False
Cables1,ENSMUSG00000040957,18,11945630,11839220,+,-0.011,7.936359633068882e-12,0.11296756352158809,453,0.05313760042190552,0.04098933769574281,0.3270895597142592,0.2849008712903985,8.768868908097295,1.342054519057274,0.03694627061486244,0.033723801374435425,0.11221036936892943,0.0,0.0,0.33926699406855787,0.13055402136086414,0.12461877197573154,1.9614820033558074,2.5912813200775977,True
Riok3,ENSMUSG00000024404,18,12157387,12128741,+,-0.0313,-1.0081134148278346e-10,0.4388075370908052,6742,0.12176024913787842,0.3351340449182423,1.0568815975582826,0.3299525744751951,13.563961282195423,0.21241633012890815,0.08805017918348312,0.19275040924549103,0.22582024200264808,0.0,0.0,0.27781263674111806,0.30076619345915356,0.8335488721214492,1.0269178575186322,1.999452911962765,True
Rmc1,ENSMUSG00000024410,18,12190658,12168717,+,0.0405,-8.120926136163507e-11,0.21989901320119573,1820,-0.2684372663497925,,,,,,,,,,,,,,,,False
Gm15956,ENSMUSG00000086935,18,12198675,12193768,+,0.0093,-3.1376305526086277e-12,0.043514884989596436,74,-0.09343564510345459,,,,,,,,,,,,,,,,False
Lama3,ENSMUSG00000024421,18,12583013,12333819,+,0.0025,-2.2917007467582623e-12,0.018062326810724536,15,-0.2048647403717041,,,,,,,,,,,,,,,,False
Ttc39c,ENSMUSG00000024424,18,12738863,12599896,+,0.0466,6.127607902741556e-11,0.18301240573015531,1149,-0.150040864944458,,,,,,,,,,,,,,,,False
Gm49970,ENSMUSG00000117494,18,12865286,12862429,+,-0.0353,-2.547017742705827e-11,0.09674138121354511,302,0.0,,,,,,,,,,,,,,,,False
Impact,ENSMUSG00000024423,18,12992950,12955852,+,0.0134,-1.3716775833960431e-10,0.3602699458703113,4563,-0.6143391132354736,,,,,,,,,,,,,,,,False
Taf4b,ENSMUSG00000054321,18,14900359,14783245,+,-0.0453,3.568285726496086e-11,0.28989383972273053,2990,0.24211108684539795,0.12656092355002552,0.222321192698226,0.2873562571390968,14.802927235882214,2.012137364447117,0.18249911069869995,0.1222170814871788,0.2641045275659557,0.0,0.0,0.26715699730080555,0.4943082272290702,0.3464176183293477,0.7517135649707567,2.868804710712782,True
4933424G05Rik,ENSMUSG00000117450,18,15047987,14988995,+,-0.0005,-1.4965267292589188e-11,0.040144349997928104,53,-1.376309871673584,,,,,,,,,,,,,,,,False
Gm15328,ENSMUSG00000086095,18,16822783,16815721,+,-0.0132,-2.929993236627174e-12,0.018070211648806143,17,-0.012754321098327637,,,,,,,,,,,,,,,,False
